what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1328305487084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305618502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305642604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305672242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305717249
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328305717879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305733880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305739771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328305873666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305912446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305961491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305966031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305970763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328305975187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305975710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305979397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305980850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305987382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328305988029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306021933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306024146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306024676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306060607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306062789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306072181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306085972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328306090436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306091029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306094857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306096575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306098886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328306118947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306120139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306128817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306130623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306132156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306144383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306150589
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328306156451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328306272107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328306277968
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1328306280029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328306289284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328306299777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306314245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306335861
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328306339144
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1328306342596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328306346434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306352004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306366835
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328306366921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306373981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306385011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306390978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306396891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328306405971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306407662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306436657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306440711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306442952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306443432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306448481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306451093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306459077
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328306460664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328306461091
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306463051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306476080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328306478364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328306482225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328306484187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306514943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306519736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306525902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306528029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306554251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306560812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306631320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306633433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328306642847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306670006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306677804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306682673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328306684475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328306735733
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328306987820
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328307062916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307073763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307102209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307104157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307133301
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328307134734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328307137126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307557912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307622262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307836016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307847867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307969033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307973149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307974885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328307982502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328308802465
