what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_23",1328279707073
java.vm.info,sysinfo,,,"mixed mode, sharing",1328279707073
java.vm.name,sysinfo,,,"OpenJDK Client VM",1328279707073
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328279707073
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328279707073
java.vm.specification.version,sysinfo,,,"1.0",1328279707073
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1328279707073
java.vm.version,sysinfo,,,"20.0-b11",1328279707073
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.ui",1328279707428
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1328279707741
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1328279708181
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328279710122
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1328279741581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328279741811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328279746862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328279747678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328279749481
started,bundle,org.eclipse.cdt.launch,7.0.0.201109151620,"org.eclipse.cdt.launch",1328279828362
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1328279828705
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1328279838731
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1328279839323
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1328279839472
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1328279839479
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1328279839664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328279916248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328279920408
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328279921811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328279923716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328279931353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328280060371
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328280084241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328280087009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280088491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280201663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328280216062
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1328280221662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328280257287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328280262403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328280267250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280270937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280682894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328280707025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328280707617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328280707991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280712870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280757766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328280800083
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280802463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280820446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328280836908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328280844576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328280854061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280856808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280857105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280861495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280933688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280948095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280948926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280957380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328280975707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328280986729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328281012073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328281021129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328281033418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328281046787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328281054507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328281055649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328281062398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328281079345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328281080834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328281113203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328281128027
