what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329407736773
error,log,,,"Invalid breakpoint parameter(s)",1329407736938
error,log,,,"Invalid breakpoint parameter(s)",1329407736952
error,log,,,"Invalid breakpoint parameter(s)",1329407736954
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329407745480
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329407752503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329407765329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329407766577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329407779245
error,log,,,"Invalid breakpoint parameter(s)",1329407780191
error,log,,,"Invalid breakpoint parameter(s)",1329407780209
error,log,,,"Invalid breakpoint parameter(s)",1329407780234
error,log,,,"Invalid breakpoint parameter(s)",1329407780234
error,log,,,"Invalid breakpoint parameter(s)",1329407780234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329407780749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329407786198
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329407786315
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329407819810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329407826963
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329407833253
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329407854829
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329407863055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329407863964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329407896096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329407897916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329407904734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329407911343
error,log,,,"Invalid breakpoint parameter(s)",1329407911458
error,log,,,"Invalid breakpoint parameter(s)",1329407911490
error,log,,,"Invalid breakpoint parameter(s)",1329407911493
error,log,,,"Invalid breakpoint parameter(s)",1329407911516
error,log,,,"Invalid breakpoint parameter(s)",1329407911518
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329407918220
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329407939271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329407975493
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329407981292
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329407987758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329407989913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329407993624
